reviewId,userName,content,score,at
97213236-3df3-4278-9e3d-991aa749969d,Shai Shai,I always love playing Mlbb but recently there are many bugs and even theres unstable connection with my teammates while playing im not the only who's facing this issue! And the matchmaking are so terrible even bots are joining now! Your matchmaking and server are all messed up!,1,2023-11-03 22:25:39
5ca4b9a0-d95e-4488-89c3-9f002a976a0c,HteinLinOo HteinLin,so good,5,2023-11-03 22:24:51
5e7df0b6-bee3-4ce4-a885-bee473f715c2,Jeremy Samson,This game is so irritating if you cleared a game it its slow to reconnect,2,2023-11-03 22:24:40
7086e3b4-9baa-4362-b58d-b815dcde8697,STEPHANIE FLORENCIA,Permainan sangat bagus dan menarik.,5,2023-11-03 22:23:56
d30147d5-3ddc-42e6-a252-33d8ba2a128a,Amar Mend,Yea l like it since l when l was 6 my brother told me to download and l downloaded its was very amazing but l don't play it anymore because my brother only play roblox now and l can't play komie legends before kmoie legends so good k don't like now before is so gugachad now its so gay cringe,5,2023-11-03 22:23:20
39d15a9d-903f-4d23-97f3-f70001531edf,Czarina Villegas,Very good game,5,2023-11-03 22:22:04
e70af3f8-fd0d-4d09-9a93-3a18202c8835,SUPER JOSE,I HATE MLBB,1,2023-11-03 22:21:58
638af3f4-3908-4f32-9646-51699ffce479,Love Dresna,Nice game,5,2023-11-03 22:20:44
390e3c2a-de24-4fd4-9240-94974b3d1c06,F F 999 P OWER,❤️❤️❤️🎙️🥷,4,2023-11-03 22:20:34
96eadea5-830c-4db8-a862-9b3526aed3e0,Umar Rahman,Really a good game 🫶❤️,5,2023-11-03 22:19:43
542c572d-2c6c-438f-befc-b0bbe7caa5e0,animey boy,So many toxic people and my Ms was green so why I can't play every I start the game it's always said reconnecting,1,2023-11-03 22:19:42
e0206f86-955a-41d5-a5e4-5cbc6bfc0aaf,Claine Ramos,Taenang laro to napakalag,1,2023-11-03 22:19:16
e9333b13-4d71-436d-8452-9a4d3c3d0bf0,Saiff Dzulfiqar,Good graphics and good skin,4,2023-11-03 22:15:35
9d1b1e73-60b9-441a-b7d0-c1247786074f,Mariel Atoli Delos Santos,Good game yun lang,5,2023-11-03 22:15:20
855bcb52-3e31-4120-893d-b26147216f97,ျဖဴေလး ျဖဴေလး,Laying Phyla Kyaw,5,2023-11-03 22:15:09
19ff894a-a5de-4f2e-871c-53d0397630d0,Zìñ Mÿõ Thű,ok,5,2023-11-03 22:14:58
4835e102-a5c9-496d-937b-fa03ab9a4eb4,Naing Ha,lee pl malo moonton,1,2023-11-03 22:14:36
71b31e38-a980-4509-844f-9c20080e8b6a,Paul Cyber Jan Sales,"Over all its good but, the offline mode is disappear already? I cant play offline mode already its a big down to all of our user, Because offline is a big help to practice some of hero, so please fix it turn it back again.",3,2023-11-03 22:14:17
117f8454-7f52-4eee-bf4b-a26694e3cca5,HMAS HMAS,Epic skin please,5,2023-11-03 22:13:33
e7c560b3-18c0-4165-aa07-4e6ca8143a16,Alvin Bassig,had the urge to uninstall this. umai. :) if only i could give no star at all.,1,2023-11-03 22:12:00
7e83a2da-a086-4adc-b80f-0b2d83374c54,Mary Joi Eguia,I found this game interesting because they have different kind of heroes with different skin and also makes me comfortable,5,2023-11-03 22:11:43
d9719381-a83d-4d75-b27b-4cb6212dbd27,Carmelo Jr Manal,Great,5,2023-11-03 22:09:40
04e22b7a-7a77-4406-9ead-9e8e3f1f7bf0,Jeo Fajardo,Bulok ang ml mag cod nalang kayo hahhaha,5,2023-11-03 22:08:48
003ad98e-9f85-4e3e-b68a-e24e086afbb9,Maria Wiena Guardiario,Not good at all! Beware!,1,2023-11-03 22:08:02
f281a8eb-e5d2-436c-a63e-ab84fdc8a14e,Pervy Sage,Matchmaking,1,2023-11-03 22:06:02
9a12280b-9fdc-46df-af8f-f3cc00d41af6,Earl Travis Benjamin (Earl Travis Outlook),Kahit gumalaw ka afk ka pa din panget talaga ng ml,1,2023-11-03 22:03:59
93510fa7-77f3-4f6a-9527-1a099c0afe0d,zawwin yn,Love,5,2023-11-03 22:02:16
463e2eb4-6056-439b-aa91-05c2901258dd,Imam Dwijosyahputro,Ok,5,2023-11-03 22:01:54
a28cd891-4988-43db-b30b-df99a610a8ca,FT GB,នននន្មមកកុំម្កក,4,2023-11-03 22:01:54
2352c03b-8242-44ea-8328-8543c2b95aef,Cyrus Bautista,Wow grape,5,2023-11-03 21:57:53
9e742729-3b13-4b4c-a255-9c3f1eab2fd8,Marchiela Maramba,It is actually fun to play,5,2023-11-03 21:57:05
b8d7d168-b92e-4aa5-be48-0c80fbe2587f,Mark Backnaje,I like the graphics of this game and the uniqueness of the characters but one thing that keep me frustrated is the team that the system gave me was rigged i know that it match up my rank but giving players that dont know how to adjust is frustrating while the enemy team is good.my suggestions is that match the players base on their stats not rank and listen to the players report.,3,2023-11-03 21:55:43
1527dde2-eac7-404a-9de6-bb5adb9cbc63,Fae Brown,It's a great fast paced game only downside is the matchmaking and teammates,4,2023-11-03 21:54:48
7eb9e801-a00b-45f4-bf06-089ac6b23886,Aray Maulana,Okey,5,2023-11-03 21:54:41
89c602cd-7ddb-4ccc-8d46-41a57579ac1e,Nicolas Zikra,Maksa kali minta di kasih rating,1,2023-11-03 21:53:00
4fe8dabd-9a5e-43db-9487-d39b640c1303,Christopher john DODONG,BADANG GODS AKO!!!!!!,5,2023-11-03 21:50:57
c4cc0afb-675e-426e-8d25-b960ee38fa7c,Harnold Quilang,"Nice app, first time to play I like it.",5,2023-11-03 21:50:28
b641b865-f543-4c44-a663-e5cb356e9342,muhd afi,best,5,2023-11-03 21:50:10
f4dd3341-bc9c-4ec7-a5ae-f146428b4181,Benny Delizo,Wow amazing,5,2023-11-03 21:47:57
5069cbd8-a471-40e9-9406-affddb5bc125,Sokharany Heng,I need a leave button,4,2023-11-03 21:46:14
06347fa7-0962-4394-a2e5-1a30a8b31d51,Setyo Budi Saptono,magic chess formation recomended change every day,5,2023-11-03 21:45:37
f619c826-0778-4c9c-8400-66ba66842b63,NAHOWIA NAVAROZA,Moonton Alisin Mo yung lag kakaumay ka naman laruin napakalag,5,2023-11-03 21:45:36
ee256bf8-23b3-4fab-812b-976d2cd4a796,rafiq riana,good,5,2023-11-03 21:44:21
2f955a79-551e-4d27-bf93-5bcebb3d4d9e,Thu Ya,Good,5,2023-11-03 21:43:38
0773edce-9b24-4a8c-b5a7-b191b0dfd6ab,kimmy wansue,"i might just quit, seriously, what's the point of all this banned bcs of inappropriate chatting if they started it? I was just defending myself lol, and I'm the one getting banned? I was aiming for the leaderboard since it's about to end, but I think I'll switch back to CODM. Your system is always unfair, I'm very dissatisfied also w the matchmaking constantly losing bcs of teammates.",1,2023-11-03 21:41:05
6b1210d9-ee00-4295-a040-f4aeebb5720c,Marvin Em,the ml is very beautiful,5,2023-11-03 21:40:58
bbb1213f-d9a7-4e49-ba4c-48ed98276410,Thet Mhuu,So good,5,2023-11-03 21:40:43
99d31ac0-d9a6-4cf9-962a-c4dac93dad58,Marcelino Maghanoy,Like it 😊,5,2023-11-03 21:39:26
cae4e93c-7dcd-47cb-ad88-139bbd0f6c80,Barron Costello,"Fxk this game you can literally report without cause, and they will actually penalize you without investigation! Die 0 times get reported for feeding.... Clown Azz Devs",1,2023-11-03 21:37:59
ad78833e-d262-4450-b55c-dbbda46608b0,Kikha,"ngentd, magic chess gapernah dpt hero sesuai synergy bgst",1,2023-11-03 21:37:59
d33f7450-2fb6-47e6-b92a-90f45a549422,Bryant Kurniawan,Gg bet da ini game,5,2023-11-03 21:37:38
4e62d6ea-d9d0-4009-8be6-bc144e04ee6a,Mlbb Crush,"We want our old Update,we don't want new version 😭",5,2023-11-03 21:36:51
6828e225-ae70-464d-9f0d-37735dd43330,Reymelchor Reymelchor,Nice game,5,2023-11-03 21:35:12
bccd3309-dca1-4eee-a70b-903edf7010f2,Stephany Sagun,great,5,2023-11-03 21:30:55
c65c9a05-4269-4843-a84c-1997b05212da,Alfreinscel Aragones,Pls arrange the match making and some players are weak,1,2023-11-03 21:26:53
c6e2018c-6e00-438f-9e0c-02118461c65d,Htun Htun,Justicfor Ai Esport.,4,2023-11-03 21:26:23
a00a9062-0b80-4175-88ac-fd6565c04a09,Khai Siv,ចូលលេងយូរៗពេក,3,2023-11-03 21:25:42
f741b573-30dc-4194-aa1e-56eedecd9f07,Saydinov Shohrux,"Game is cool but sometimes i hate randomly players who swear during the match instead of playing. However, graphics physics game control battle action are accurate.To sum up,honestly i love this game regardless of its issues",5,2023-11-03 21:25:32
7a5b26b3-f521-460b-a0ab-28bdf3fdbe43,Bløx Scripts,Tanginang ads yan pag lumilitaw dinadala ako sa ml posting yawa,1,2023-11-03 21:25:22
8ccefa31-4926-4bc0-b053-4943eb0f90ed,Mary Jane Sabillo,I love this game,5,2023-11-03 21:25:21
df976d8a-3c75-40a8-b9f7-b24f726eee89,MeLRosE Soque,Good,5,2023-11-03 21:24:41
afd3fae0-3b2a-42e8-b556-134729eb3130,Rhonie Raffy Dela Cruz,They make the match making almost impossible to win ngl I liked the old mlbb it was way more fun back then.Oh and I want a refund to everything I purchased in the game but that wouldn't gonna happen :D,1,2023-11-03 21:23:19
8b970473-ac5d-4d43-8ca4-64ad744f5489,Jonalyn Abordo,Ganda neto sobra 🤭🤭,5,2023-11-03 21:23:16
1703552e-54ec-4e84-9710-e3096dcd32ce,Jeovani Tapulgo,l have many friend and its fun to play this game ang play with my crush in the game,5,2023-11-03 21:21:20
44b6c7fa-313d-48cc-8bd9-54a7bf8af910,alfredo aquino,No star ... This game is not for fun anymore! It push you to hate you're teammate... Bad game. This is not a sport.. gambling maybe. Review your works MLBB team... I'm playing call of duty now.. ha ha it's a good game.,1,2023-11-03 21:20:43
9aa21bc7-750c-40f0-ab76-62429134bf96,Abu ahmad Abu,So funny,5,2023-11-03 21:17:59
a494b9cf-5887-45c0-958b-918455339528,Ferdie Yonathan,FIX THE MATCHMAKING SYSTEM. ALWAYS GOT TRASH FEEDING TEAM WITH UNDER 50% SEASONAL WINRATE EVEN THO I GOT MORE THAN 60%.,1,2023-11-03 21:17:24
06cbb95d-93b7-432c-94db-d01d898acdbe,Yabes Banik,Good game,5,2023-11-03 21:16:56
bf4abdb3-47a2-4013-afd5-1ab2f5c2cf8f,Ali hassan,Best,5,2023-11-03 21:16:11
6aa47829-8379-43e3-8f10-650332110832,Zander Garcia,Basurang laro putangina,1,2023-11-03 21:15:13
2251f0b9-dcff-4c86-8a10-1e1a1c3c2cdb,Ar Kar,Aungthatkyaw,5,2023-11-03 21:13:14
38f722c1-52b5-4320-9002-f11ca56b415c,Emman Noel Rosal,Ang badoy. the hero damage is uneven and even bored with the bug and there are still cheaters.,1,2023-11-03 21:13:03
f5322cb9-14cb-41a7-9fd1-75adda4fecc3,Na Di Naing Naing,thank you,5,2023-11-03 21:12:29
e4c93e76-5e96-40cd-b181-9c6264059b58,rann,"so many bugs in,ingame private chat fix it asap",1,2023-11-03 21:12:27
8975b7de-72ed-4d05-8033-ca61dbb6fcba,Jonas Kandatu,I like it,5,2023-11-03 21:11:22
600881d3-8fe8-4247-b6fa-a504a76c3017,Matthew bajillo,Ganda,5,2023-11-03 21:10:51
6081f089-8c16-4847-87b8-d633c51379d7,Michael Aspacio,Cruel,1,2023-11-03 21:08:11
cfb7516d-a38e-43ea-9125-3f2bc532d368,Brithney Kaye,KAY DAGHAN MAN KAAYOG UPDATE BOSET,1,2023-11-03 21:07:59
d876927d-1166-42ef-a609-2dc84000baa9,Erson Latiban,So good,5,2023-11-03 21:04:40
d992606c-88fb-48f6-9524-5bbe4b47cb89,Kirana Cetta,"Bagus game nya, seru, tapi kadang berat banget memo nya😓",5,2023-11-03 21:03:58
f48dc7bb-3dc0-488c-8ad3-8e8e9f2f2650,Joseph Ledesma,"When you go afk for like 2 or 5 minutes and you came back in the game and you did a good gameplay and you are lifting the whole team ,and when you finished the game you literally have 4 minutes of ban time like what moonton fix it. My opinion only",1,2023-11-03 21:03:52
eebc9ce2-5eaf-4ea2-875e-cb5f063020e6,Prasamsha Chaudhary,I am not satisfied with this game I did nothing and someone reported me and I was unable to enter a game!!😕😕😡WHY????,1,2023-11-03 21:02:02
d59a1010-c2d5-4bd9-ae92-eccda2b5e9ee,melvin wijaya,MUTUNG EEK,1,2023-11-03 21:01:05
8e781dc7-970b-4c41-8735-ef878857baa2,Moh Zakariya,Pake jasa kayanya yg ngasiih bintang 5,4,2023-11-03 21:01:00
6c2999b0-63a0-46b6-a107-1a334f2e1fde,Баттүвшин Нямцэрэн,This game is so cool I love this game,5,2023-11-03 21:00:53
c9668d15-6b13-4dfc-bf15-9d204de39fb9,Md Md,So Good will,5,2023-11-03 20:59:37
2d120c71-22b0-4498-a133-ad73aa8cd8bb,Terry Terry,Very excited game I love mobile Legends 😍,3,2023-11-03 20:59:21
33eb5227-c961-4cec-acb9-a75c7c5c7c46,Ronald Greg,"Unbalanced heroes, revamp those underrated heroes and then it will be good",1,2023-11-03 20:58:48
0900b8ff-ae46-4072-bb4f-f647187b3e36,Hasan Husein,I Like This Game A Lot,5,2023-11-03 20:58:10
de1ccd4f-e1dc-43ad-b33b-259052c98924,kurang kerjaan,Game burik,1,2023-11-03 20:57:52
da3e1a4b-b414-4dcc-8699-75f7ce0956b6,Adel Aguilar,Nice its awesome,5,2023-11-03 20:57:31
b46531e3-b7ed-40e7-956a-a63a0d0b793f,machael Simba,☭️,1,2023-11-03 20:56:37
80d02433-898e-4b01-98dd-a454d062d762,Mary Joy Velasco,Some of the hero skins doesn't appear and also match game doesn't have any improvement...,1,2023-11-03 20:56:31
200060a9-fd34-4672-b59f-bcd659e1b299,Tin Lin,nice game now promo diamond event it good for player so i give 10 out of 10,5,2023-11-03 20:55:55
5c5eac01-126d-404a-a735-d56949625d22,Daw Ma Oo,Good,4,2023-11-03 20:54:33
02307a0f-6e62-4a1c-8646-356d4871e370,Ankhaa Ankhaa,So cool,5,2023-11-03 20:54:27
4591d85a-fe0b-47ea-8bda-e8324f200262,Hector Suniega,Nice game. Ever,5,2023-11-03 20:54:13
01941bfd-6bfc-41c0-a36c-b256fa2d903a,Leo Joe,🖕 pakiu bikin rusak mental jak,1,2023-11-03 20:54:08
897ff536-4937-49bc-ad55-fe06616fd645,Ivan Bundokin,It's very comfortable for me and the best game ever,5,2023-11-03 20:52:07
12b04459-541e-456b-956e-f0d8cdc1a409,Jhaycieryll Sabuco,Good,5,2023-11-03 20:50:19
31f59b0b-fcf7-4b6c-a855-1645bda92109,Raymart Endozo,Super lag lagi.. pangit mag matching ano na moonton kaailan ninyo aayusin ang games lagong malag.,1,2023-11-03 20:49:55
2f1c7e77-1e3c-44e8-b155-316869c9a2d7,Jimbert Villarico,Your update is very lag and very big storage size 🥺,1,2023-11-03 20:49:15
ddae831c-b96a-4c7a-a9c0-a602344ea862,PREDiCTi0N PLaYz 2.0,unfair matchmaking,1,2023-11-03 20:48:47
7f1b104f-3d07-41e8-b43b-088ccad3601f,Anton Martin,Bobo ka ml,1,2023-11-03 20:48:36
16a8e235-f24e-43ee-8443-73719be92083,Zᴇɴ 么Hʏᴏʟᴍᴏꔪ,Don't install this game. 8 GB and poor matchmaking better install other game this one's trash.🖕🖕,1,2023-11-03 20:45:47
1c1b7964-7721-4982-9739-9ecd69e45572,Tianu Xuan,I love this Game I'm always Win,5,2023-11-03 20:45:22
7dc9c88b-36af-4408-a938-4a15bdbf6537,Davril Amante,nice,5,2023-11-03 20:45:16
3e713fef-baae-4c15-bd29-7222c3bbf7e5,Ginalyn Llaneta,I love it,5,2023-11-03 20:44:32
a257bfe2-f3e9-4c09-8b41-ae2afa2bedf2,Erolito Libo-on,So good,5,2023-11-03 20:44:21
611b58a2-39ff-4183-83e5-5861dacfe49a,aH san,No surely,3,2023-11-03 20:44:18
5f97d9ae-5e04-4952-a2f7-a1f48d123bff,Angel Gonzales,"I am fond of the game; however, I am always paired to stupid players, who are not taking the game seriously.",1,2023-11-03 20:43:11
814f5b84-a89b-49c1-8fc9-d7ad7ddca216,Zack Bacus,Whenever I play Ranked When the Game Ends I can't leave there is no leave button,1,2023-11-03 20:42:56
54ff27a0-a740-4484-a277-6a535b4e490b,SADツ,Good,5,2023-11-03 20:41:27
a4bbf963-d6e0-4971-b478-16fa0ed71130,Regino Malinao,Judy Ann Labado,5,2023-11-03 20:40:11
ead6e8be-de61-4fab-9235-faddb74fb196,mario charles,Great game .maybe more interactions between heroes during game,5,2023-11-03 20:39:23
f2c65c6f-f161-45a4-965a-0c6ea1c0b046,Sean.,This is very good i recommend u playing it,1,2023-11-03 20:38:13
0dcac645-ca60-434b-98f9-8e1939151145,Ko Thant,that,5,2023-11-03 20:38:12
504d12b1-6355-45e9-ab53-0d351b0c2be1,Nong Nong,Wow that is so cool you can Play is yo. AkA,1,2023-11-03 20:34:17
7054cd2b-e81b-4493-ba9d-a1e8fbeb0441,OFFLINE GAMING,Simple as low devices are now impossible to play this and data users are now straggling because of the lagging even if you have strong data signal it will continue to frame drop most of the time with lagging,1,2023-11-03 20:32:50
7a87e589-72d1-451b-a125-ddfe5ae033af,MARK JAYSON TINDONGAN,"I've been playing Mobile Legends for 4 years but nothing has change. I'm grateful that your game is improving but the ingame game are still the same and your downloading resources are getting larger,at the point that I only see is a blue marble walking in the map and the skills of the hero is also blue marble that have a downward arrow...I suggest to the developer of this game that make a update that can be transfer the Data resources of ml through SD card.. I'll be grateful if that's happen.",2,2023-11-03 20:31:08
037610ba-cd4a-4d6b-a8b4-e3491f582718,Salome,shut up,1,2023-11-03 20:29:50
12bbcf4e-b392-4dbe-9c15-26a98df1e878,Carmela Iunice Manangan,I play well but still I got a deduction on my credits score fix that,1,2023-11-03 20:28:42
2258b06c-7b0b-45b4-b196-89f608dae7f9,木马Hhhh,Good game,5,2023-11-03 20:27:48
b2385909-8bb9-448a-b0c9-1b2e3a6275e6,Lee Bentz,Dumb matchmaking. Lots of players quit because of this,1,2023-11-03 20:27:19
fb020cf2-b4df-4dda-ae66-1d2c5deb363f,San NyuntOo San,Good,5,2023-11-03 20:26:43
79ae5ca3-8270-4727-a106-647e357dd92c,Ronie Tabanao,nice game I'm in joy this game,5,2023-11-03 20:24:59
b037bade-373e-4bc1-b2bd-ee13601f8f17,Ko Ko,မထစ်ရ,5,2023-11-03 20:24:57
683a8634-d671-46ef-a543-98004041b057,Rhob Sauro,"A bias game, only Hadji is in the greatest player, they did not include the other player because of their violation but the other players that are in the greatest player have violation itself.",1,2023-11-03 20:24:51
86579aff-9bab-4937-951e-7dec1f82eba3,Eirren Sabino,Ayos ayusin mo bigay mo na kampi puro bobo parang ikaw,1,2023-11-03 20:24:48
a62ce681-78b8-4596-a0fc-8be1a8d5fab9,Nasbutak Butak,😘😘😘😘,5,2023-11-03 20:24:28
2b9678d1-26c6-407f-ae77-2a0b450094b7,Ishrat Nafisa,"Trash game.Despite being a big amd famous game,it has no professionalism,i mean I'm in a different server then why tf do I keep getting paired with other server players(especially indos)tons of surf account plus total trolls no matter how u look at it,if they wanna go down in rank,then sure do whatever u like,but why drag me as well.Also howthehell do I get paired with 20-30 match count players? Huh?does rank matches have no real rank stuff at all?Legend player getting paired w some random noobs",1,2023-11-03 20:23:23
652cae1a-386a-44f7-a74f-67db0694fe08,"Gellido, Charles Brian A.",This update is so laggy its clearly not my wifi s fault because I can play other games with no lag.,1,2023-11-03 20:23:14
746b327d-5c79-47be-8aa9-d1bf4df40143,Ko Gyi,I'll play it now😊😊,4,2023-11-03 20:23:04
fa4947ea-ef0c-4fd3-b3e0-a53f2075f2d2,Fajar Arian,"I get force close several time after update while in game, please fix it..",5,2023-11-03 20:22:16
91d0330c-119c-4d9b-abcc-f1257355cfc2,Andrei Gabog,Moonton why is the teammate always so good because I always lose,5,2023-11-03 20:22:00
e9051ec8-333e-4f5a-ab68-b80d58a976a6,Frix John Latorre,Wow Ganda gamitin nitong laro,4,2023-11-03 20:21:28
6cc89af8-bc5e-496f-aa2f-c07a156b999c,Rizky Ferdiansyah,Mantap,5,2023-11-03 20:19:56
a549515b-c97f-45f6-83c4-148255c9f243,Apple Revillas,Bobo kakampi walang nag adjust,1,2023-11-03 20:19:27
631260e7-6fb0-4f03-a5da-8ae643415384,Muhammad amar shazwan Sharizal,I like this game..love it,5,2023-11-03 20:17:24
44a7d8fa-4bfe-4407-9ad9-36cfc6f4d4bb,Roger Evan,Fun,5,2023-11-03 20:16:25
a256fb7d-b127-43d1-848b-59ca5543461d,Aisy Khilfi,Barry good,5,2023-11-03 20:14:28
13789cad-5688-47c7-bb9c-0d4682d871f7,Edeleisa Remolin,Ang panget mo kabonding!,1,2023-11-03 20:14:14
b3837ede-4aae-44cd-afba-d782111d6e08,Soy soy,Ok,4,2023-11-03 20:13:38
e143ce21-1ed0-4835-b194-aed44f439886,Kacipo MOLE,Nice lah,4,2023-11-03 20:13:35
b6899ef5-d54d-4408-9f7c-aa41a6349bc7,Shamila Emmo,Good,5,2023-11-03 20:13:32
3bd97a6d-7fa3-4b60-bb0f-368c391330eb,Aji Ramadhan,nice,5,2023-11-03 20:13:09
c234424b-616b-4e8b-a9f5-76f12efd992a,Julius Velasco,I love this game,5,2023-11-03 20:12:25
ccad59bc-5305-4db9-b8d9-662ec711da86,Marcy P. Honrada,good mamigay ka nmn ng diamod kahit 100😂_,5,2023-11-03 20:11:52
4b684c4f-d012-48ed-b342-3bda0c9c4aa9,Jamuel Villaluna,it's good and i like it,4,2023-11-03 20:11:25
6b47e3a5-ddb0-4007-9b85-a5412c1013f3,nor fakriah ibrahim,Ilov it,5,2023-11-03 20:10:39
e331660d-407b-492e-bbc6-2abad6012786,lan -,Sangt bgus,3,2023-11-03 20:09:14
678b323d-4014-4c86-9276-c03c8dce2187,Ngurah Suta,Malas gw akun ditroll terus,4,2023-11-03 20:08:25
394757f9-dfd6-41a0-83ac-b948d0341877,Grifter,I'm done with this game app.. Too many scammers!,1,2023-11-03 20:07:00
68d36965-898f-4ddb-8bc7-fb69c9b575a0,Fa Fa,လီးဂိမ်းmmsp pae,5,2023-11-03 20:06:17
7b74879f-e2a9-4e01-8da9-a04203c07c30,Izana Kurokawa,Jajajjajajajajajjaja,5,2023-11-03 20:03:31
60a1eb8c-c203-4837-b105-fe9817712c1e,Arnold Mendoza,This is the best un it's a little laggy,4,2023-11-03 20:02:27
38d5323d-570b-4d04-8526-faef202c62d0,Clifan Libre,Bugookkkk na laro lahat ng kasama ko puro bobo,1,2023-11-03 20:02:22
523a7450-0ab2-4e9c-8939-be3a4443f398,Joey Albert Flores,The matchmaking is not match to the rank,1,2023-11-03 20:02:20
00ba52e2-319a-432e-aedc-9d5506057d3b,King Bob,Beat game ever,5,2023-11-03 20:02:04
09e53400-9044-4830-bb2f-0668d0485336,mika rayyan,this is a great game for toxic player,5,2023-11-03 19:59:03
2f4f3218-b697-49dc-81b8-e5873c98ceaa,Joery Calopez,I like you games,5,2023-11-03 19:58:21
a75c3a0e-aa17-4965-91d2-b1f835d61e65,jao Ojales,Nice,5,2023-11-03 19:57:48
0c1a6385-8402-4e27-b05b-6f4cfe1f9403,rj abdulim,Anga sa signal eyyyy,5,2023-11-03 19:57:42
184b8c24-6166-47bf-a686-bfba12280240,Xena LMAO,Nerfing and buffing systems are too unbalanced like they nerf heroes that are already nerfed in the last season and buff heroes that are way too strong enough like the nerfs are bad as hell like my main hero(current) Had received 2 nerfs and I was ok BUT then the next season came and Nerfed HIM again I don't know why you guys keep nerfing him it's not like he's overpowered and also I'd like to ask WHY DO you guys KEEP buffing heroes that are clearly strong or Overpowered as hell already,1,2023-11-03 19:57:36
dd493158-84e8-4249-9f92-7b111ec9fe22,Jacqueline Cebastian,THIS GAMES IS A BLOODY BECAUSE WE ARE BEING KICKED OUT OF THE HIGH RANKS WHICH MHYTIC HAS ALREADY REACHED AND THEN WE HAVE REACHED LEGEND AGAIN SO I HOPE THIS MATCHMAKING WILL BE FIXED TAPOS SANA MAWALA NA RIN YUNG MGA TOXIC NA KAKAMPI AT CHAKA SANA MA AYOS ANGGA TOXIC AT ITEVIEWHIN MUNA BAGO MAGLARO NG ML PARA WALANG TOXIC SA LARONG ITO,2,2023-11-03 19:57:01
0b7f5aff-8b73-4bd4-b97f-13c1bff85a37,Domingo Velasco,Winner to all clash,5,2023-11-03 19:56:08
085dba12-1fa7-4c59-b4ec-52c932f40018,allen valdez,ayusin nyo matchmaking wag nyo ikampi sa duo / trio ang solo. puro duo/trio bobo nakakasama,1,2023-11-03 19:53:42
3907da34-82e0-45c4-9223-aa4c9dd82f7f,A Google user,"Babiiiiii, macam sial. Kuota aku baru renew lepastu 285ms memanjang, update semua dah update, lepastu dapat tim bodohh ntah apa² + lag + bodoh sombong, mmg babiiii punya game.. lepas dah habis game kau pulak kena maki, habis macammana nak main kalau mcmtu? .. kalau sesekali mcm tu takpa la, ni hampir setiap game mcm tu, setiap kali tu juga kena maki. aku taktau nak describe mcmmna babiiiinya game ni 👍, kalau ada option nak bagi -5 star tolong add option mcm tu please. Sudah² lah nak menipu org",1,2023-11-03 19:51:48
b909a128-77b4-4622-bd86-6ee2c6260d29,Fahad T,Its so good i like the carecter its. Very good game,5,2023-11-03 19:51:25
28d65ecc-1978-4898-b518-87df4b62b4c2,Lao Lao,Like,5,2023-11-03 19:49:37
1e444eb1-fbf9-4e09-83b7-d499025691f0,Pachi May,I LOVE IT 😍,5,2023-11-03 19:49:36
deba4bb8-052a-4ea2-a8c4-ad230be8dce7,Gemmark jhon Alinsub salarza,This game is very suck. I always encountered BOTH in high rank that's why im always losing at the game. You know what MOONTON i got 17 lose streak??? Imagine it!!!!. I started to legendary 2 in to epic 5 seriously!?!?!?!. I hope next update do some better idea for newbie because i also encountered newbie in high don't know how to handle their own role....,1,2023-11-03 19:48:10
e1638b89-8a18-4294-abf0-c5288ed174f2,Diosdado De jesus,Moon fci pangalan ko 1v1 nalang,5,2023-11-03 19:47:27
71813dcd-55ec-492a-a9ef-8dfd32ff508c,Brigida Nunes_Martins,I love mlbb so much 😘😘,5,2023-11-03 19:47:15
6492b5de-e033-415d-98ad-5cbe32f141ee,A C E,"Can someone fix the match making, its too annoying to play when most of our team has low stats or trollers and mostly toxic players then the other team have almost pro like players like what the heck am I playing this game for!! It doesn't make sense at all. And lastly some players that using cheats like map havk and damage hack that your system can't even see!! Please fix that also, if you can ban their acc. then do cause they always do that kind of things if you alway consider such activities.",1,2023-11-03 19:45:36
e2257b49-f005-4ecb-a15f-e329ee8c5171,BEKI JIN NA HE DO,Moonton Ano na matchmaking mo ayusin mo jukso moonton,1,2023-11-03 19:45:19
da8cfa51-8ca9-4b35-9cd2-b7ae18a7dfa5,Allen Pag iwayan,Defeat,5,2023-11-03 19:44:43
519f3beb-8321-4d3e-9a30-2a6166de2541,Nomp,"I thought my wifi connection just get slower when playing the game but naur... it's just the server. Also for a mobile game, the in-game items is much more expensive than hoyoverse games that's just dumb knowing that you can only see the character in bird's eye view(except in character selection which only you can see). You should also put ""Gacha"" in the game description.",1,2023-11-03 19:43:13
260efcc0-396d-4792-a2c9-6903d0a07647,Dennis Del rosario,Matchmaking is Veryunfair!!,1,2023-11-03 19:42:10
1d5161c1-7f4c-4f17-945c-c7fefcc70f0f,zero vergil,Look the was fine but sometimes i really disappointed because of the match making all players are too toxic while in i-game i hope it could fix that issues always the picking system of all roles sometimes it's hard because of opposite roles their pick so 1 star i always give,1,2023-11-03 19:41:36
6abc3d71-cecd-4635-b1f0-5cf6d1e55cfa,Epp Pua,This app is So Smooth,5,2023-11-03 19:41:25
3629c01a-5094-4472-b918-b9362716a0e5,aan khoirul anam,Menarik sekali,5,2023-11-03 19:40:56
13712106-69a4-4d4b-8d2b-5569b2730022,Htan Lone,love,5,2023-11-03 19:40:27
